Foursquare Name,Foursquare Popularity,Foursquare Price,Matched Name,Yelp Name,Yelp Price,Search,Category,Rounded Latitude,Rounded Longitude,Rating,Free Bikes
,,,,,,,,60.218,24.871,2.5561569451742865,3.0
Ravintola Talentti,0.9401428940902624,Not Listed,Ravintola Paulette,,,13065,Restaurant,60.218,24.878,0.0,0.0
Ravintola Variantti,0.9590957584378637,Not Listed,,,,13065,Restaurant,60.218,24.878,0.0,0.0
Amicom Oy,0.0,Not Listed,,,,13065,Restaurant,60.218,24.878,0.0,0.0
,,,,Factory,Most Affordable,"steak, breakfast_brunch, scandinavian","Steakhouses, Breakfast & Brunch, Scandinavian",60.218,24.879,6.0,0.0
HSL 1671 Riistavuori,0.714664425190741,Not Listed,,,,19043,Bus Stop,60.218,24.889,0.0,0.0
,,,,,,,,60.218,24.892,2.5561569451742865,2.0
HSL 1630/1631 Huopalahden asema,0.8009181430234061,Not Listed,,,,19043,Bus Stop,60.218,24.893,0.0,0.0
Ravintola Central Park,0.9368291736712788,Affordable,,,,13336,Scandinavian Restaurant,60.218,24.907,0.0,0.0
Casa de Burjo,0.2805993792835898,Affordable,,,,13026,Bbq Joint,60.218,24.96,0.0,0.0
,,,,,,,,60.218,24.966,2.5561569451742865,13.0
HSL 3072 Viikinranta,0.9867208715892928,Not Listed,,,,19043,Bus Stop,60.218,24.986,0.0,0.0
Viilarin koulutuskenttä,0.7490624595887754,Not Listed,,,,16033,Dog Park,60.218,25.046,0.0,0.0
HSL 4243 Myllärintie,0.937960687960688,Not Listed,,,,19043,Bus Stop,60.218,25.049,0.0,0.0
HSL 4297 Mamsellimyllynkatu,0.4645997672313461,Not Listed,,,,19043,Bus Stop,60.218,25.059,0.0,5.0
HSL 4282 Arhotie,0.5297022500969869,Not Listed,,,,19043,Bus Stop,60.218,25.084,0.0,0.0
HSL 4296 Karhulantie,0.8504380576748997,Not Listed,,,,19043,Bus Stop,60.218,25.102,0.0,0.0
HSL 4524 Itäväylä,0.2348942842363895,Not Listed,,,,19043,Bus Stop,60.218,25.103,0.0,0.0
HSL 4347 Karhulantie,0.8368194749773697,Not Listed,,,,19043,Bus Stop,60.218,25.104,0.0,0.0
HSL 4521 Uiskotie,0.9628620845726108,Not Listed,,,,19043,Bus Stop,60.218,25.114,0.0,0.0
HSL 4520 Uiskotie,0.8825973102288892,Not Listed,,,,19043,Bus Stop,60.218,25.114,0.0,0.0
Valtanen-Bergqvist Hannaleena Oy,0.0,Not Listed,,,,15007,Dentist,60.218,25.119,0.0,0.0
Bergqvist Esa Oy,0.0,Not Listed,,,,15007,Dentist,60.218,25.119,0.0,0.0
HSL 4583 Merikorttitie,0.990721582826846,Not Listed,,,,19043,Bus Stop,60.218,25.133,0.0,0.0
HSL 4641 Haapasaarentie,0.6396531100478469,Not Listed,,,,19043,Bus Stop,60.218,25.147,0.0,0.0
,,,,Starbucks Sello,Not Listed,coffee,Coffee & Tea,60.219,24.809,6.0,0.0
HSL E1032 Leppävaaran as. Laituri 11,0.9957304056114668,Not Listed,,,,19043,Bus Stop,60.219,24.81,0.0,0.0
HSL E1037 Leppävaaran as. Laituri 23,0.9775766039068392,Not Listed,,,,19043,Bus Stop,60.219,24.811,0.0,0.0
HSL Leppävaaran linja-autoterminaali,0.995553843437505,Not Listed,,,,19042,Bus Station,60.219,24.811,0.0,0.0
HSL E1027 Leppävaaran as. Laituri 13,0.988764225293334,Not Listed,,,,19043,Bus Stop,60.219,24.811,0.0,0.0
HSL E1029 Leppävaaran as. Laituri 12,0.9950402080223432,Not Listed,,,,19043,Bus Stop,60.219,24.811,0.0,0.0
HSL E1025 Leppävaaran as. Laituri 15,0.9648480762748592,Not Listed,,,,19043,Bus Stop,60.219,24.812,0.0,0.0
HSL E1026 Leppävaaran as. Laituri 14,0.6321888894239258,Not Listed,,,,19043,Bus Stop,60.219,24.812,0.0,0.0
,,,,3 Amigos,Not Listed,mexican,Mexican,60.219,24.813,6.0,0.0
Hsl Kuljettajatila,0.2543137349320236,Not Listed,,,,19042,Bus Station,60.219,24.813,0.0,0.0
Kung Food Panda,0.9678496332322112,Most Affordable,,,,13102,Cantonese Restaurant,60.219,24.814,5.4,22.0
Kfc,0.9954093834769908,Most Affordable,,,,13055,Fried Chicken Joint,60.219,24.814,0.0,22.0
Chilango,0.0242050689395033,Most Affordable,,,,13303,Mexican Restaurant,60.219,24.814,0.0,22.0
Memosha,0.8419447520906568,Not Listed,,,,13288,Kebab Restaurant,60.219,24.814,0.0,22.0
HSL E1116 Leppävaara,0.9937240172709908,Not Listed,,,,19043,Bus Stop,60.219,24.816,0.0,0.0
HSL E1117 Leppävaara,0.9910755846615624,Not Listed,,,,19043,Bus Stop,60.219,24.817,0.0,0.0
HSL E1049 Puustellinmäki,0.4376655270380892,Not Listed,,,,19043,Bus Stop,60.219,24.822,0.0,0.0
,,,,Ravintola Raviini,Not Listed,restaurants,Restaurants,60.219,24.847,6.0,0.0
HSL 1599 Pajamäki,0.9468754041122462,Not Listed,,,,19043,Bus Stop,60.219,24.856,0.0,8.0
HSL 1598 Pajamäki,0.3890226949437476,Not Listed,,,,19043,Bus Stop,60.219,24.857,0.0,0.0
Hsl 1597,0.280235678261994,Not Listed,,,,19043,Bus Stop,60.219,24.86,0.0,0.0
Hsl 1596,0.9210930428035692,Not Listed,,,,19043,Bus Stop,60.219,24.861,0.0,0.0
HSL 1564 Valimokuja,0.9725769429716798,Not Listed,,,,19043,Bus Stop,60.219,24.881,0.0,0.0
Center for Mindfulness,0.6261153497995603,Not Listed,,,,18028,Yoga Studio,60.219,24.894,0.0,0.0
HSL 2203 Postipuisto,0.2980085348506401,Not Listed,,,,19043,Bus Stop,60.219,24.923,0.0,0.0
H2204 Postipuisto,0.9365220483641536,Not Listed,,,,19043,Bus Stop,60.219,24.923,0.0,0.0
,,,,,,,,60.219,24.929,2.5561569451742865,13.0
Schenker Oy A-terminaali,0.5988539376697272,Not Listed,,,,19042,Bus Station,60.219,24.93,0.0,0.0
Ravintola Tandoori Villa Metsälä,0.9846356523988102,Affordable,Ravintola Tandoori Villa,,,13072,Asian Restaurant,60.219,24.937,8.3,0.0
Italianos 1,0.0,Not Listed,,,,13065,Restaurant,60.219,24.937,0.0,0.0
,,,,Ravintola Tandoori Villa,Not Listed,indpak,Indian,60.219,24.938,2.0,0.0
Helsingin Lakaisupalvelu Oy,0.3048218673218673,Not Listed,,,,11089,Home Service,60.219,24.938,0.0,0.0
Tasokoti,0.4102628346049398,Not Listed,,,,13145,Fast Food Restaurant,60.219,24.939,0.0,0.0
Lounasmesta Käpis GVC,0.7224637915427389,Most Affordable,,,,13049,Diner,60.219,24.946,0.0,0.0
Kiinalainen ravintola Hua Fu,0.2874288762446657,Most Affordable,,,,13099,Chinese Restaurant,60.219,24.946,0.0,0.0
Hsl 3137,0.9273244536402432,Not Listed,,,,19043,Bus Stop,60.219,24.949,0.0,0.0
HSL 3088 Koskela,0.4299673477305056,Not Listed,,,,19043,Bus Stop,60.219,24.964,0.0,0.0
Hsl 3086,0.2343204448467606,Not Listed,,,,19043,Bus Stop,60.219,24.967,0.0,0.0
HSL 3071 Viikinranta,0.9682206129574552,Not Listed,,,,19043,Bus Stop,60.219,24.987,0.0,0.0
HSL 4242 Myllärintie,0.9347358722358724,Not Listed,,,,19043,Bus Stop,60.219,25.048,0.0,0.0
HSL 4268 Alakiventie,0.5713015647226174,Not Listed,,,,19043,Bus Stop,60.219,25.075,0.0,0.0
,,,,,,,,60.219,25.102,2.5561569451742865,15.0
House of Sandwiches,0.2322756368809,Not Listed,House of sandwiches,,,13065,Restaurant,60.219,25.106,0.0,0.0
Spicy Hut,0.9835041381094012,Most Affordable,,,,13064,Pizzeria,60.219,25.145,0.0,0.0
Sweet Family Oy,0.1729923703607914,Most Affordable,,,,13099,Chinese Restaurant,60.219,25.145,0.0,0.0
,,,,,,,,60.219,25.147,2.5561569451742865,3.0
HSL E1056 Gransinmäenportti,0.9743021781351824,Not Listed,,,,19043,Bus Stop,60.22,24.804,0.0,0.0
"HSL E1010 Leppävaaran keskus, Laituri 31",0.9781223415354487,Not Listed,,,,19043,Bus Stop,60.22,24.813,0.0,40.0
Theron Catering Kalkkipellontie,0.8316559926806953,Not Listed,,,,13065,Restaurant,60.22,24.83,0.0,0.0
Porvarillisen Työn Arkisto,0.3174106354633152,Not Listed,,,,12080,Library,60.22,24.831,0.0,0.0
Food By Gibson,0.3742476043723214,Not Listed,,,,13065,Restaurant,60.22,24.831,0.0,0.0
Hesburger Espoo Vermonportti,0.9780420860018296,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.22,24.838,4.7,0.0
,,,,,,,,60.22,24.839,2.5561569451742865,17.0
Pajamäen kuntorata,0.5652560455192034,Not Listed,,,,16019,Hiking Trail,60.22,24.856,0.0,0.0
HSL 1521 Talin Siirtolapuutarha,0.983479891374628,Not Listed,,,,19043,Bus Stop,60.22,24.863,0.0,0.0
Ravintola Väentupa,0.2110597439544808,Not Listed,,,,13065,Restaurant,60.22,24.867,0.0,0.0
,,,,Cafe Valimo,Not Listed,coffee,Coffee & Tea,60.22,24.877,6.0,0.0
HSL 1604 Valimo,0.4851529160739687,Not Listed,,,,19043,Bus Stop,60.22,24.877,0.0,0.0
Ravintola Valimo 21,0.970596792965214,Not Listed,,,,11021,Business Center,60.22,24.879,0.0,0.0
Ravintola Valaja,0.920745506271822,Not Listed,,,,13065,Restaurant,60.22,24.879,0.0,0.0
HSL 1565 Valimokuja,0.3651396611922928,Not Listed,,,,19043,Bus Stop,60.22,24.881,0.0,0.0
HSL 1676 Metsäläntie,0.9522339324970904,Not Listed,,,,19043,Bus Stop,60.22,24.907,0.0,0.0
Pizza Hut Postipuisto,0.940385361437993,Most Affordable,,,,13064,Pizzeria,60.22,24.927,0.0,0.0
Schenker Taverna,0.4212385232122074,Not Listed,,,,11124,Office,60.22,24.93,0.0,0.0
,,,,,,,,60.22,24.934,2.5561569451742865,6.0
The Grill,0.9602676839518944,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.22,24.935,0.0,0.0
Dental-Systems Oy,0.0,Not Listed,,,,15007,Dentist,60.22,24.935,0.0,0.0
,,,,Bandipur,Not Listed,himalayan,Himalayan/Nepalese,60.22,24.937,6.0,0.0
,,,,A  Li Shan,Most Affordable,chinese,Chinese,60.22,24.94,6.0,0.0
Manteli Triotto,0.9153061554377344,Not Listed,Manteli Triotto,,,11124,Office,60.22,24.942,0.0,0.0
,,,,Manteli Triotto,Not Listed,restaurants,Restaurants,60.22,24.943,2.0,0.0
,,,,Palmia Duetto,Not Listed,scandinavian,Scandinavian,60.22,24.944,10.0,0.0
HSL 3094 Taivaskallio,0.9235904564851932,Not Listed,,,,19043,Bus Stop,60.22,24.962,0.0,0.0
HSL 3095 Taivaskallio,0.663334087676193,Not Listed,,,,19043,Bus Stop,60.22,24.962,0.0,0.0
Cafe Oulunkylä,0.9610112504849349,Most Affordable,,,,10000,Arts And Entertainment,60.22,24.963,7.0,0.0
Maraduo Oy,0.0,Not Listed,,,,13065,Restaurant,60.22,24.966,0.0,0.0
,,,,,,,,60.22,25.077,2.5561569451742865,9.0
Vartiokylän hammashoitola,0.6386509116772274,Not Listed,,,,15007,Dentist,60.22,25.099,0.0,0.0
HSL 4365 Karhulantie,0.6296715375662744,Not Listed,,,,19043,Bus Stop,60.22,25.102,0.0,0.0
Tarja Malassu,0.0,Not Listed,,,,15007,Dentist,60.22,25.105,0.0,0.0
HSL 4523 Muinaislinnanpolku,0.2895060131902237,Not Listed,,,,19043,Bus Stop,60.22,25.114,0.0,0.0
,,,,,,,,60.22,25.134,2.5561569451742865,5.0
Thaiapetit Oy,0.0,Not Listed,,,,13065,Restaurant,60.22,25.152,0.0,0.0
Ravintola Amar,0.9603537663921928,Affordable,Ravintola Inari,,,13199,Indian Restaurant,60.221,24.81,0.0,0.0
HSL E1031 Läkkisepänkuja,0.2475883212147477,Not Listed,,,,19043,Bus Stop,60.221,24.81,0.0,0.0
,,,,Hammaslääkärikeskus Helmi,Not Listed,dentists,Dentists,60.221,24.812,5.0,0.0
Leppävaaran hammaslääkärikeskus Helmi Oy,0.2918572735590119,Not Listed,,,,15007,Dentist,60.221,24.812,0.0,0.0
"HSL E1030 Läkkisepänkuja, Laituri 35",0.963435578883164,Not Listed,,,,19043,Bus Stop,60.221,24.812,0.0,0.0
,,,,Café Zoceria,Affordable,desserts,Desserts,60.221,24.813,8.6,27.0
Loc Grilli,0.9881863854512768,Most Affordable,Coco Grill,,,13145,Fast Food Restaurant,60.221,24.813,0.0,27.0
,,,,Ravintola Pinokkio,Most Affordable,restaurants,Restaurants,60.221,24.813,6.0,27.0
Van Form Oy,0.0,Not Listed,,,,13065,Restaurant,60.221,24.813,0.0,27.0
Sindibad,0.4790131779586202,Affordable,,,,13309,Middle Eastern Restaurant,60.221,24.813,0.0,27.0
Ravintola Minttu Bistro,0.4650487151089068,Not Listed,Ravintola Bistro,,,13065,Restaurant,60.221,24.814,0.0,0.0
Taste of India,0.9956822522912956,Affordable,,,,13199,Indian Restaurant,60.221,24.814,0.0,0.0
Ravintola Mr. Sindbad,0.3883244249691016,Affordable,,,,13309,Middle Eastern Restaurant,60.221,24.814,0.0,0.0
Leppävaaran hammaslääkäri,0.5848220734819666,Not Listed,,,,15007,Dentist,60.221,24.814,0.0,0.0
Persian Ravintola,0.9900483138312388,Affordable,Persian Ravintola,Persian Ravintola,Not Listed,13309,Middle Eastern Restaurant,60.221,24.816,6.9,0.0
Keskuspuiston ammattiopiston kirjasto,0.0324392866888171,Not Listed,,,,12031,College Library,60.221,24.827,0.0,0.0
HSL E1133 Mäkkylä,0.6465225277282869,Not Listed,,,,19043,Bus Stop,60.221,24.833,0.0,0.0
HSL E1134 Mäkkylä,0.9534517905009552,Not Listed,,,,19043,Bus Stop,60.221,24.833,0.0,0.0
,,,,,,,,60.221,24.834,2.5561569451742865,8.0
HSL E1979 Vermo,0.8674018073546172,Not Listed,,,,19043,Bus Stop,60.221,24.841,0.0,0.0
HSL 1522 Takkatie,0.6567228113280745,Not Listed,,,,19043,Bus Stop,60.221,24.861,0.0,0.0
K1,0.5637850769429716,Not Listed,,,,13065,Restaurant,60.221,24.871,0.0,0.0
"Rush Helsinki - Trampoliinipuisto: Hours, Address",0.98171796198112,Not Listed,,,,10001,Amusement Park,60.221,24.878,8.0,0.0
HSL 1653 Ilkantie 11,0.8686150265097633,Not Listed,,,,19043,Bus Stop,60.221,24.9,0.0,0.0
Valkea talo,0.9660626535626536,Not Listed,,,,11039,Event Space,60.221,24.902,0.0,0.0
Hsl 1730,0.5340989913358335,Not Listed,,,,19043,Bus Stop,60.221,24.905,0.0,0.0
HSL 1681 Metsäläntie,0.7879865511444459,Not Listed,,,,19043,Bus Stop,60.221,24.905,0.0,0.0
BaySide Catering Oy Ltd,0.0,Not Listed,,,,13065,Restaurant,60.221,24.907,0.0,0.0
Maunulan maja,0.9782425966636492,Not Listed,,,,13034,Café,60.221,24.916,7.7,0.0
Keskuspuisto Trail Running,0.3671925514030777,Not Listed,,,,16019,Hiking Trail,60.221,24.921,0.0,0.0
HSL 2206 Postiljooninkatu,0.9914328203801888,Not Listed,,,,19043,Bus Stop,60.221,24.928,0.0,0.0
HSL 2205 Postiljooninkatu,0.9765129962498384,Not Listed,,,,19043,Bus Stop,60.221,24.93,0.0,0.0
HSL 2209 Vaskisepäntie,0.9389467218414588,Not Listed,,,,19043,Bus Stop,60.221,24.938,0.0,0.0
HSL 2210 Vaskisepäntie,0.0651913875598086,Not Listed,,,,19043,Bus Stop,60.221,24.938,0.0,0.0
Kotipizza,0.9276881546618388,Most Affordable,Kotipizza,,,13064,Pizzeria,60.221,24.941,0.0,0.0
HSL 2208 Tinasepäntie,0.9180379542221648,Not Listed,,,,19043,Bus Stop,60.221,24.943,0.0,0.0
HSL 2440 Käpylän asema,0.9544080563817406,Not Listed,,,,19043,Bus Stop,60.221,24.945,0.0,0.0
HSL 2441 Käpylän asema,0.9521046165783008,Not Listed,,,,19043,Bus Stop,60.221,24.946,0.0,0.0
HSL 3140 Käpylän asema,0.9496476141212984,Not Listed,,,,19043,Bus Stop,60.221,24.947,0.0,0.0
HSL 3139 Käpylän asema,0.955062718220613,Not Listed,,,,19043,Bus Stop,60.221,24.948,0.0,2.0
Ristorante Uno,0.9665314237682658,Most Affordable,,,,13064,Pizzeria,60.221,24.962,8.1,0.0
,,,,Vanhankaupunginlahden luonnonsuojelualue,Not Listed,hiking,Hiking,60.221,25.012,9.6,0.0
Cheng Long,0.0,Not Listed,Cheng Long,,,13065,Restaurant,60.221,25.073,0.0,0.0
HSL 4285 Kukkaniityntie,0.9578510927195136,Not Listed,,,,19043,Bus Stop,60.221,25.082,0.0,0.0
,,,,,,,,60.221,25.111,2.5561569451742865,6.0
,,,,Pub Cheers,Affordable,danceclubs,Dance Clubs,60.221,25.139,5.4,0.0
,,,,Ravintola Hang Out 10,Affordable,pubs,Pubs,60.221,25.139,6.0,0.0
,,,,Vuosaaren Kebab ja Pizzeria,Most Affordable,pizza,Pizza,60.221,25.139,6.6,0.0
Vuosaaren Pizza Kebab,0.9624822190611664,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.221,25.139,6.3,0.0
Pub Cheers,0.9513610500452604,Affordable,Pub Cheers,,,13003,Bar,60.221,25.14,0.0,0.0
Ravintola Hang Out 10,0.9044355360144832,Affordable,Ravintola Hang Out 10,,,13003,Bar,60.221,25.14,0.0,0.0
,,,,,,,,60.221,25.141,2.5561569451742865,7.0
HSL 4642 Isonvillasaarentie,0.0934388335704125,Not Listed,,,,19043,Bus Stop,60.221,25.147,0.0,0.0
Club Colors Oy,0.0,Not Listed,,,,13065,Restaurant,60.221,25.152,0.0,0.0
,,,,,,,,60.222,24.805,2.5561569451742865,9.0
HSL E1013 Gransinmäki,0.9614612927561356,Not Listed,,,,19043,Bus Stop,60.222,24.806,0.0,0.0
Kathmandu Palace,0.986918348020096,Not Listed,Kathmandu Palace,Kathmandu Palace,Affordable,13194,Himalayan Restaurant,60.222,24.814,8.55,0.0
Tung Hing,0.9828574180189724,Most Affordable,,,,13099,Chinese Restaurant,60.222,24.814,0.0,0.0
,,,,,,,,60.222,24.818,2.5561569451742865,0.0
Postipuunmäki,0.9658111426782876,Not Listed,,,,16019,Hiking Trail,60.222,24.823,0.0,0.0
Hammaslääkäri Erik Ahola,0.0,Not Listed,Hammaslääkäri Mari Peltola,,,15007,Dentist,60.222,24.833,0.0,0.0
Ravintola Picante,0.9347682012155696,Not Listed,Ravintola Paulette,,,13065,Restaurant,60.222,24.863,0.0,0.0
HSL H1523 Takkatie,0.9563962886331308,Not Listed,,,,19043,Bus Stop,60.222,24.863,0.0,0.0
Pitäjänmäen Osuusruokala,0.4557901202638044,Not Listed,,,,13065,Restaurant,60.222,24.868,0.0,0.0
,,,,,,,,60.222,24.876,2.5561569451742865,2.0
Theron Catering Pitäjänmäki,0.5818731410836674,Not Listed,,,,11038,Event Service,60.222,24.877,0.0,0.0
Theron Eat & Work Pitäjänmäki,0.0,Not Listed,,,,13030,Buffet,60.222,24.877,0.0,0.0
HSL 1650 Haagan ammattikoulu,0.9168336997284364,Not Listed,,,,19043,Bus Stop,60.222,24.901,0.0,0.0
,,,,,,,,60.222,24.903,2.5561569451742865,3.0
,,,,Haagan Pizza Service,Most Affordable,pizza,Pizza,60.222,24.904,6.0,0.0
,,,,Maratan-Pippuri,Not Listed,restaurants,Restaurants,60.222,24.904,6.0,0.0
Pizza Service Haaga,0.9656504590715116,Most Affordable,Pizza Service,,,13064,Pizzeria,60.222,24.904,0.0,0.0
Ravintola Pippuri,0.932747639984482,Most Affordable,,,,13064,Pizzeria,60.222,24.904,5.4,0.0
,,,,Ravintola Täysikuu,Not Listed,restaurants,Restaurants,60.222,24.905,4.0,0.0
Curious Goat,0.9540847665847666,Affordable,,,,13199,Indian Restaurant,60.222,24.905,0.0,0.0
Maunulanpuiston koira-aitaus,0.943642506142506,Not Listed,,,,16033,Dog Park,60.222,24.934,0.0,0.0
HSL 2207 Tinasepäntie,0.0238830337514548,Not Listed,,,,19043,Bus Stop,60.222,24.941,0.0,0.0
HSL 3109 Panuntie,0.933620522436312,Not Listed,,,,19043,Bus Stop,60.222,24.947,0.0,0.0
HSL 3110 Oltermannintie,0.9648099055993792,Not Listed,,,,19043,Bus Stop,60.222,24.948,0.0,0.0
HSL 3111 Oltermannintie,0.4988119099961204,Not Listed,,,,19043,Bus Stop,60.222,24.948,0.0,0.0
HSL 3096 Jaalantie,0.6438477951635846,Not Listed,,,,19043,Bus Stop,60.222,24.964,0.0,0.0
HSL 3097 Jaalantie,0.0288616966248545,Not Listed,,,,19043,Bus Stop,60.222,24.965,0.0,0.0
HSL 4256 Neulapadontie,0.9208263287210656,Not Listed,,,,19043,Bus Stop,60.222,25.058,0.0,0.0
HSL 4266 Alakiventie 5,0.2075601319022371,Not Listed,,,,19043,Bus Stop,60.222,25.077,0.0,0.0
Hammaslääkäri Hannu Cederberg,0.0,Not Listed,,,,15007,Dentist,60.222,25.139,0.0,0.0
Ravintola Mustalahti,0.4559517651622914,Most Affordable,,,,13064,Pizzeria,60.222,25.14,0.0,0.0
Sushi Like,0.8851432173800596,Affordable,,,,13276,Sushi Restaurant,60.222,25.141,0.0,0.0
Hsl 4645,0.955822449243502,Not Listed,,,,19043,Bus Stop,60.222,25.149,0.0,0.0
HSL E1821 Kilonkartano,0.7550601113946807,Not Listed,,,,19043,Bus Stop,60.223,24.785,0.0,0.0
HSL E1802 Kilonkartano,0.2115384615384615,Not Listed,,,,19043,Bus Stop,60.223,24.785,0.0,0.0
HSL E1012 Gransinmäki,0.9735477761191632,Not Listed,,,,19043,Bus Stop,60.223,24.804,0.0,0.0
Flow,0.3941509767098441,Not Listed,,,,13065,Restaurant,60.223,24.805,0.0,0.0
Happy Horses osk,0.0,Not Listed,,,,13065,Restaurant,60.223,24.805,0.0,0.0
Nupukivenkallio,0.4546154957384312,Not Listed,,,,16019,Hiking Trail,60.223,24.807,0.0,0.0
Stadin Chili,0.0743647774514052,Affordable,,,,13145,Fast Food Restaurant,60.223,24.81,0.0,0.0
HSL E1014 Veräjäpelto,0.971493234458516,Not Listed,,,,19043,Bus Stop,60.223,24.811,0.0,0.0
,,,,Harakanpesä,Affordable,bars,Bars,60.223,24.812,8.0,0.0
Erikoishammasteknikko Markku Kari,0.672252451806552,Not Listed,,,,15007,Dentist,60.223,24.813,0.0,0.0
Hammaslaboratorio Karihammas Oy,0.0,Not Listed,,,,15007,Dentist,60.223,24.814,0.0,0.0
Ravintola Villa Lilla,0.9864528659251056,Not Listed,,,,13065,Restaurant,60.223,24.817,0.0,0.0
Sävelpolku,0.4872955490281055,Not Listed,,,,16019,Hiking Trail,60.223,24.821,0.0,1.0
,,,,Hesburger,Most Affordable,"burgers, hotdogs","Burgers, Fast Food",60.223,24.846,6.0,0.0
,,,,Thai Food,Not Listed,thai,Thai,60.223,24.855,8.0,0.0
Hammaslääkäriasema Atomitien Hammashoito Oy,0.0,Not Listed,,,,15007,Dentist,60.223,24.87,0.0,0.0
,,,,Dylan,Affordable,buffets,Buffets,60.223,24.949,7.0,0.0
Dylan Kottby,0.9922733738523212,Not Listed,,,,13030,Buffet,60.223,24.949,5.8,0.0
Viikin Viitonen,0.8565805638174059,Not Listed,,,,16019,Hiking Trail,60.223,25.015,0.0,0.0
Ravintola Tähkä,0.9409107073580758,Not Listed,,,,13065,Restaurant,60.223,25.019,0.0,0.0
HSL 4350 Linnanherrantie,0.9301774860985388,Not Listed,,,,19043,Bus Stop,60.223,25.114,0.0,0.0
Teboil Helsinki Itäväylä,0.9288519979309452,Most Affordable,,,,13064,Pizzeria,60.223,25.115,0.0,0.0
Rolls express,0.739266778740463,Most Affordable,,,,13031,Burger Joint,60.223,25.115,0.0,0.0
Jokes Itäväylä,0.0,Not Listed,,,,13145,Fast Food Restaurant,60.223,25.115,0.0,0.0
Capitano,0.4657231992758308,Most Affordable,,,,13064,Pizzeria,60.223,25.138,0.0,0.0
HSL E1801 Kilonkartano,0.952280059710117,Not Listed,,,,19043,Bus Stop,60.224,24.786,0.0,0.0
Leppävaaran kuningas,0.9576090271424216,Most Affordable,,,,13064,Pizzeria,60.224,24.812,0.0,3.0
Pizza Cartel Leppävaara,0.9850885218535818,Not Listed,,,,13288,Kebab Restaurant,60.224,24.813,0.0,0.0
Hsl E1154,0.8020417007752684,Not Listed,,,,19043,Bus Stop,60.224,24.826,0.0,4.0
Hsl E1154,0.7614002985505851,Not Listed,,,,19043,Bus Stop,60.224,24.826,0.0,4.0
Hanen Grilli,0.8371294200735141,Affordable,,,,13026,Bbq Joint,60.224,24.836,0.0,0.0
Vapaalan Hammaslääkäriasema Oy,0.0,Not Listed,Tapiolan hammaslääkäriasema,,,15007,Dentist,60.224,24.843,0.0,0.0
,,,,,,,,60.224,24.858,2.5561569451742865,4.0
Pizzeria Online,0.935123819992241,Most Affordable,Pizzeria Online,Pizzeria Online,Not Listed,13064,Pizzeria,60.224,24.859,5.699999999999999,0.0
Olutravintola Sockenbacka,0.9681236260183628,Not Listed,,,,13006,Beer Bar,60.224,24.859,0.0,0.0
Pho 17,0.9433030518556834,Affordable,Pho 17,Pho 17,Most Affordable,13379,Vietnamese Restaurant,60.224,24.86,7.75,0.0
Viinikahvila Pausa,0.93246476141213,Affordable,,,,13025,Wine Bar,60.224,24.86,0.0,0.0
,,,,Pitäjänmäen Pizzapalvelu,Most Affordable,pizza,Pizza,60.224,24.861,6.0,0.0
Pizzeria Benitto,0.6567308935729989,Most Affordable,,,,13064,Pizzeria,60.224,24.861,0.0,0.0
HSL 1522 Takkatie,0.9136412129833182,Not Listed,,,,19043,Bus Stop,60.224,24.862,0.0,0.0
Delifox Ravintolat Oy,0.0,Not Listed,,,,13065,Restaurant,60.224,24.866,0.0,0.0
HSL 1633 Ilkantie,0.9375646579593948,Not Listed,,,,19043,Bus Stop,60.224,24.897,0.0,0.0
HSL 1632 Ilkantie,0.5260409931462563,Not Listed,,,,19043,Bus Stop,60.224,24.897,0.0,0.0
HSL 1655 Eliel Saarisen tie,0.9716878960300012,Not Listed,,,,19043,Bus Stop,60.224,24.899,0.0,0.0
HSL 1654 Eliel Saarisen tie,0.9743469546101126,Not Listed,,,,19043,Bus Stop,60.224,24.899,0.0,0.0
Happy Break Oy,0.0,Not Listed,,,,13065,Restaurant,60.224,24.906,0.0,0.0
Olutravintola Jano,0.9946333893702316,Not Listed,Olutravintola Solmu,,,13006,Beer Bar,60.224,24.952,7.9,0.0
,,,,,,,,60.224,24.953,2.5561569451742865,1.0
HSL 3098 Kotoniityntie,0.8191516875727402,Not Listed,,,,19043,Bus Stop,60.224,24.966,0.0,0.0
"HSL 3212 Hernepellontie, Viikinmäki",0.4133502521660416,Not Listed,,,,19043,Bus Stop,60.224,24.988,0.0,0.0
HSL 3211 Hernepellontie,0.238507047717574,Not Listed,,,,19043,Bus Stop,60.224,24.989,0.0,6.0
HSL 3073 Hernepellonkuja,0.9420987973619552,Not Listed,,,,19043,Bus Stop,60.224,24.996,0.0,0.0
HSL 3534 Pasteurinkatu,0.9456792318634424,Not Listed,,,,19043,Bus Stop,60.224,25.014,0.0,0.0
Pallas The Pizza Wagon,0.4471178714599768,Most Affordable,,,,13064,Pizzeria,60.224,25.016,0.0,0.0
HSL 3177 Latokartano,0.9451942971679812,Not Listed,,,,19043,Bus Stop,60.224,25.021,0.0,0.0
HSL 3178 Latokartano,0.9802065821802662,Not Listed,,,,19043,Bus Stop,60.224,25.022,0.0,1.0
HSL 3476 Latokartano,0.7828543256174835,Not Listed,,,,19043,Bus Stop,60.224,25.022,0.0,1.0
